채널,게시일,제목,주요내용,링크,id,썸네일URL,분야태그,비고
유튜브,2023-05-08,신입직원간의 네트워크 형성 l MELT IN KITECH,,https://www.youtube.com/watch?v=A44vILVY5gg,A44vILVY5gg,https://i.ytimg.com/vi/A44vILVY5gg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBlYoshxxxoC-_32zHxpfun4cgLTA,,
유튜브,2023-05-08,한국생산기술연구원과 함께 하는 가족의 하루는? 기술로 편리해진 일상 대공개!,,https://www.youtube.com/watch?v=32dBMPudBq0,32dBMPudBq0,https://i.ytimg.com/vi/32dBMPudBq0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCp71tXGkU7y1DFgHaOAHJyXCnE7Q,,
보도자료,2023-05-02,[2023.05.02] 전기차 유지보수 A부터 Z까지,"전기차 유지 · 보수 A 부터 Z 까지 - 통합 유지보수 플랫폼 구축한 한국생산기술연구원 전기차진단기술센터 - 최첨단 장비 , 방대한 DB 활용해 PHM 기술 개발 및 기업 지원 · 교육 □ 2023 년 3 월 현재 제주도의 전기자동차 수는 전체 자동차의 약 5.0% 인 3.4 만대로 , 보급률 * 면에서는 국내에서 제주도가 가장 높다 . ㅇ 반면 보급률에",https://www.kitech.re.kr/pages/61?id=14140&menuMode=READ&q=49,14140,,,
블로그,2023-04-28,[당첨자 발표] 생기원과 함께 하는 다른그림찾기!,안녕하세요. ​ 한국생산기술연구원입니다! ​ 생기원이 개발한 기술 중 다른 그림을 찾아 정답을 맞추는 이벤트! 다른그림찾기의 당첨자를 발표 합니다~ ​ 정답은 3번! 웨어러블 로봇 '스텝업' 입니다~ ​ 당첨되신 모든 분들 축하드립니다~ 상품은 1~2주 내로 발송 완료될 예정입니다!,https://blog.naver.com/kitechblog/223087726680,223087726680,https://mblogthumb-phinf.pstatic.net/MjAyMzA0MjhfMjQ0/MDAxNjgyNjU4ODcwODQ4.kvrEPXu-N0bMfAs6iz6Y483ulytXmqCQzs88k_O15z0g.L8Styi94IV4M75cu-j-pvL_rV4MIaN9Oz6jUGMV7xkgg.JPEG.kitechblog/230427_4%EC%9B%94%EC%9D%B4%EB%B2%A4%ED%8A%B8_%EC%8B%9C%EC%95%88_%ED%8B%80%EB%A6%B0%EA%B7%B8%EB%A6%BC%EC%B0%BE%EA%B8%B0_%EB%8B%B9%EC%B2%A8%EC%9E%90%EB%B0%9C%ED%91%9C-1.jpg?type=w800,,cat=21/21
블로그,2023-04-21,[당첨자 발표] 로봇이 선물을 주려나 봄!,안녕하세요. ​ 한국생산기술연구원입니다. ​ 당첨자 발표가 늦어 진심으로 사과드립니다. ​ 그럼 바로 당첨자를 발표하도록 하겠습니다! 당첨되신 분들 진심으로 축하드립니다! ​ 상품은 커피빈 아이스 헤이즐넛 라떼(S)입니다! ​ 상품은 1~2주 내로 발송 완료될 예정입니다. ​ ​,https://blog.naver.com/kitechblog/223080992646,223080992646,https://mblogthumb-phinf.pstatic.net/MjAyMzA0MjFfMjAw/MDAxNjgyMDM3MzMzNjI1.XisLYspV-yURHvboD7LRIxlm_lKIdfqcs7NnLT1VSv4g._aPtn6e68Y2d-861FR7CBqxXmachkNczTfeo7ss7eQAg.JPEG.kitechblog/3+4%EC%9B%94-%EB%8B%B9%EC%B2%A8%EC%9E%90-%EB%B0%9C%ED%91%9C.jpg?type=w800,,cat=21/21
블로그,2023-04-18,[이벤트] 생기원과 함께 하는 다른그림찾기!,안녕하세요. ​ 한국생산기술연구원입니다! ​ 생기원이 개발한 기술 중 다른 그림을 찾아 정답을 맞추시는 분들께 추첨을 통해 선물을 드립니다! ​ 생기원이 개발한 기술 ① AI 기반 조작/조립 기술 ② 로봇 판단지능 기술 ③ 웨어러블 로봇 '스텝업' ④ 스마트팜 다기능 농작업 로봇 ​ 생기원에서 개발한 기술에 대한 소개는 사보 '생기발랄'에서 확인하실 수 있,https://blog.naver.com/kitechblog/223078158968,223078158968,https://mblogthumb-phinf.pstatic.net/MjAyMzA0MThfMTIw/MDAxNjgxNzkxNTQ1MTkz.6lH00g1YJlO8Y3EjROJvo3Xwd80LSa4F1EKH3wQrel4g.RI1yIpRZ89CBU6Sxp_SZcyjbVmuV7ONCahWpdMrMXwQg.JPEG.kitechblog/230413_4%EC%9B%94%EC%9D%B4%EB%B2%A4%ED%8A%B8_%EC%8B%9C%EC%95%88_%ED%8B%80%EB%A6%B0%EA%B7%B8%EB%A6%BC%EC%B0%BE%EA%B8%B0(%EC%88%98%EC%A0%95%EB%B3%B81).jpg?type=w800,,cat=21/21
포토뉴스,2023-04-17,"[2023.04.17] 천안서북경찰서장, 한국생산기술연구원 현장방문","한국생산기술연구원(이하 생기원)의 주요 현안을 파악하고, 안전한 환경을 조성하기 위해 4월 17일(월), 천안서북경찰서장이 연구원 현장을 방문했다. 이 날 행사는 기관장 환담, 연구원 소개, 연구 Lab 투어 순으로 진행되었으며, 이낙규 생기원장, 신효섭 천안서북경찰서장을 비롯한 관계자들이 참석했다.",https://www.kitech.re.kr/pages/60?id=12899&menuMode=READ&q=,12899,https://www.kitech.re.kr/api/v1/attachment/b11028ea-9e65-485d-bc41-1f209aa860a0?size=640,,
보도자료,2023-04-10,"[2023.04.10] 3D프린팅 기술이 3,200톤급 구축함 띄웠다","3D 프린팅 기술이 3,200 톤급 구축함 띄웠다 - 광개토대왕함 ,‘ 금속와이어 3D 프린팅 기술 ’ 로 신속하게 부품 재생 -‘ 디젤엔진 부품 ’ 에 생기원 독자 개발한 3D 프린팅 정비기술 적용 □ 한국생산기술연구원 ( 원장 이낙규 , 이하 생기원 ) 이 광개토대왕함의 손상 된 디젤엔진 부품을 금속와이어 3D 프린팅 기술 로 재생하는 데 성공했다 .",https://www.kitech.re.kr/pages/61?id=14139&menuMode=READ&q=49,14139,,,
블로그,2023-03-31,[이벤트] 로봇이 선물을 주려나 봄!,안녕하세요. ​ 한국생산기술연구원입니다. ​ 한국생산기술연구원 유튜브 영상을 보고 퀴즈의 정답을 맞춰주세요! 정답자 중 추첨을 통해 15분에게 커피빈 아이스 헤이즐넛 라떼(S)를 드립니다! ​ ​ ​ ​ Quiz 걷는 데 어려움을 겪는 사람들이 바지 안쪽으로 착용하면 보행에 도움을 주는 착용형 보행 보조 로봇으로 한국생산기술연구원 안범보 인공지능(AI)·로,https://blog.naver.com/kitechblog/223060629381,223060629381,https://mblogthumb-phinf.pstatic.net/MjAyMzAzMzFfMTY4/MDAxNjgwMjIyOTA0MDQx.iMc05k0qzlYCpVHCbcuLNbOTyUBwO7oWE5fUZmMYzlIg.a4ro-Q-IGliHzHmDxFXLxpS9PqBrnjp9WH4d9WzSSO8g.JPEG.kitechblog/3+4%EC%9B%94-%EC%9D%B4%EB%B2%A4%ED%8A%B8.jpg?type=w800,,cat=21/21
보도자료,2023-03-28,"[2023.03.28] 타이어 만드는 섬유소재, 더 빠르고 강하게 생산한다","타이어 만드는 섬유소재 , 더 빠르고 강하게 생산한다 . - 의류 · 생활 · 산업용 합성섬유 생산량의 90% 차지하는 ‘ 폴 리에스터 ’ 생 산성 · 물성 높이면서 탄소 발생 줄인 ‘ 고강도 PET 섬유 제조기술 ’ 개발 □ 폴리에틸렌 테레프탈레이트 (Polyethylene Terephthalate) 는 폴리에스터 , 또는 PET 으로 불리는 고분자 소재",https://www.kitech.re.kr/pages/61?id=14138&menuMode=READ&q=49,14138,,,
블로그,2023-03-14,2023학년도 후기 UST 입학설명회,"​ <2023학년도 후기 UST 입학설명회 안내> ​ UST에서 미래를 향해 꿈을 펼쳐나갈 석·박사 과정 학생을 모집합니다. ​ [UST 2023학년도 후기 입학설명회 일정] ① 서울 : 3월 30일(목), 19시~22시 / 강남토즈타워점 ② 대전 : 4월 4일(화), 19시~22시 / UST 사이언스 홀 ③ 광주 : 4월 11일(화), 14시~17시 /",https://blog.naver.com/kitechblog/223044115023,223044115023,https://mblogthumb-phinf.pstatic.net/MjAyMzAzMTRfNzMg/MDAxNjc4NzcyNDAxMzE1.kpJpetmNeTnn3Q1jxXDPks0IB1u2yMU3zvaTixOSkMog.aS_tEXMS5evkcN4JLG0CIeb01L9MjFEWd4Q7_UnxcnAg.JPEG.kitechblog/2023%ED%95%99%EB%85%84%EB%8F%84_%ED%9B%84%EA%B8%B0_%EC%9E%85%ED%95%99%EC%84%A4%EB%AA%85%ED%9A%8C_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg?type=w800,,cat=21/21
보도자료,2023-02-23,[2023.02.23] 옷 안에 착용하는 보행 보조로봇 나왔다,"옷 안에 착용하는 보행 보조로봇 나왔다 . - 생기원 , 고출력 · 저소음 · 초경량 보행 보조로봇 ‘ ASSIST’ 개발 - 무게 0.6 ㎏ 보조로봇 , 1.9 ㎏ 휴대용 공압백팩으로 초경량 구현 □ 2020 년 질병관리청이 발행한 ‘ 건강 · 질병 정보 ’ 에 따르면 국내 85 세 이 상 고령인구 10 명 중 4 명이 보행 장애를 겪는다 . ㅇ 고령자가",https://www.kitech.re.kr/pages/61?id=14137&menuMode=READ&q=49,14137,,,
블로그,2023-02-17,[당첨자 발표] 새해 다짐 공유 이벤트_계묘년엔 이루기로 다짐 했끼!,새해 다짐 공유 이벤트 계묘년엔 이루기로 다짐 했끼! 당첨자 발표입니다. ​ 많은 분들이 새해 다짐을 적어주셨는데요! 이번 2023년 계묘년 새해 다짐을 꼭 이루시길 바라겠습니다! ​ 그럼 바로 당첨자를 발표하도록 하겠습니다! 당첨되신 분들 진심으로 축하드립니다! ​ 상품은 스타벅스 시그니처 핫 초콜릿(T)입니다! ​ 상품은 1~2주 내로 발송 완료될 예정,https://blog.naver.com/kitechblog/223018905403,223018905403,https://mblogthumb-phinf.pstatic.net/MjAyMzAyMTdfMTcz/MDAxNjc2NjEyODA3MDk1.Yrw0h_8Km112039BjIB_cctAaRPcUQNTtZRW1ffHtfYg.RpPhwJHQH3g_Z_kZELMTQjtBbShQENrckONzjpXV5zkg.JPEG.kitechblog/1+2%EC%9B%94-%EB%8B%B9%EC%B2%A8%EC%9E%90-%EB%B0%9C%ED%91%9C.jpg?type=w800,,cat=21/21
포토뉴스,2023-02-16,"[2023.02.16] 본원 사업지원부, 정년퇴임식 진행",한국생산기술연구원 사업지원부 이종범 수석행정원의 정년퇴임식이 2월 16일 진행됐다. 이날 행사에는 기획조정본부 박진희 본부장 및 직원들이 참가해 이종범 수석행정원의 명예로운 퇴직을 축하했다.,https://www.kitech.re.kr/pages/60?id=12898&menuMode=READ&q=,12898,https://www.kitech.re.kr/api/v1/attachment/5adf01c0-cf84-4fb6-a96c-aafaa731e840?size=640,,
보도자료,2023-02-07,[2023.02.07.] 버려지는 고염도 농축수에서 리튬 추출한다.,"버려지는 고염도 농축수에서 리튬 추출한다 - 생기원, '증산발전 소자'로 전력 생산해 바닷물 전기투석 - 전기투석으로 고수율의 담수, 리튬 얻는 '순환형 에너지 시스템' 개발 □ 2023 년부터 향후 5 년 간 전 세계 해수담수화 시장이 연평균 8.1%* 성장할 것으로 예측되는 가운데 담수화 공정 후 버려지는 고염도 농축수가 새로운 문제로 떠오르고 있다 .",https://www.kitech.re.kr/pages/61?id=14136&menuMode=READ&q=49,14136,,,
포토뉴스,2023-02-06,[2023.02.06.] 국가과학기술연구회 김복철 이사장 초청강연,"'과학기술 G5 강국을 향한 정부 출연(연)의 도약'을 주제로 국가과학기술연구회 김복철 이사장의 초청강연이 2월 6일 생기원 천안 본부동 국제회의실에서 열렸다. 대한민국 산업발전에 초석이 된 출연(연)의 과학기술 소개로 시작된 강연은 △대한민국 산업 발전사에서 출연(연)의 위치 △NST 출연(연) 일반현황 등을 소개하고, 마지막으로 △출연(연) 도약과 미래",https://www.kitech.re.kr/pages/60?id=12897&menuMode=READ&q=,12897,https://www.kitech.re.kr/api/v1/attachment/faeaa5d0-6631-4cb0-b75c-c935b3b18284?size=640,,
포토뉴스,2023-02-01,[2023.02.01.] 조직문화 리딩그룹 KITECH BUILDER 발대식,"한국생산기술연구원(이하 생기원)의 조직문화 개선을 위한 리딩그룹 ""KITECH BUILDER*(이하 빌더)""가 2월 1일(목) 서울 코트야드에서 발대식을 가졌다. 각 연구소 및 본부의 대표로 최종 선정된 33명의 빌더는 발대식을 시작으로 격월 1회 정기회의 등을 통해 구성원 의견수렴 등 양방향 소통채널로서의 역할을 수행할 예정이다. 1박2일 일정으로 진행된",https://www.kitech.re.kr/pages/60?id=12923&menuMode=READ&q=,12923,https://www.kitech.re.kr/api/v1/attachment/aeb5673a-57f4-4496-940e-f8d68a53aed0?size=640,,
블로그,2023-01-31,새해 다짐 공유 이벤트_계묘년엔 이루기로 다짐 했끼!,2023년 새해를 맞이하여 한국생산기술연구원에게 새해 다짐을 알려주세요! 추첨을 통해 20분에게 스타벅스 시그니처 핫 초콜릿(T)를 드립니다. ✅참여방법 Step. 01 KITECH 새해 다짐 참여 폼으로 접속한다. https://naver.me/xag689Rt 한국생산기술연구원 새해 다짐 공유 이벤트 2023년 새해를 맞이하여 한국생산기술연구원에게 새해,https://blog.naver.com/kitechblog/223000075915,223000075915,https://mblogthumb-phinf.pstatic.net/MjAyMzAxMzBfMjEz/MDAxNjc1MDc0MDMxOTY4.vuM9M9ZCA06JKunt5O_IbIm_JjLYv6n_OZgfZABO9v0g.xFxO3XWAx59dL2BNM4b4fpgizHorYEmeiX0DS0Bt4VEg.JPEG.kitechblog/1+2%EC%9B%94-%EC%9D%B4%EB%B2%A4%ED%8A%B8.jpg?type=w800,,cat=21/21
포토뉴스,2023-01-05,[2023.01.05.] 2023 UST-KITECH스쿨 교원 워크샵 개최,"한국생산기술연구원(이하 생기원)은 지난 1월 5일부터 6일까지 2일간 KITECH스쿨 발전방안 및 향후 비전을 논의하기 위한 전공 교원 통합 워크숍을 개최했다. 이번 행사에서는 K-Innovation Way를 주제로 한 강연이 진행됐으며, KITECH스쿨 발전을 위한 비전 및 로드맵 전략, 상호 협력 방안, 신입생 모집방안 등에 관한 논의가 이루어졌다. 한",https://www.kitech.re.kr/pages/60?id=12896&menuMode=READ&q=,12896,https://www.kitech.re.kr/api/v1/attachment/ea8c5262-ed4d-4636-b497-6fdbbf94f64b?size=640,,
포토뉴스,2023-01-02,[2023.01.02.] 2023년 시무식,"2023년도 한국생산기술연구원의 본격적인 업무 시작을 알리는 시무식이 1월 2일(월) 천안 본원 희망나눔홀에서 개최되었다. 이번 시무식에는 3개 연구소장, 7개 본부장을 비롯한 보직자들이 참석했으며, 장기근속 감사패 증정식, 근무공로 및 창립기념 상장 수여식이 진행되었다. 이낙규 원장은 ""올해 기관 운영 방향은 그동안 중점 추진해 온 분야의 정책 기조를 유",https://www.kitech.re.kr/pages/60?id=12895&menuMode=READ&q=,12895,https://www.kitech.re.kr/api/v1/attachment/4266334d-c145-415e-85d1-94288437d377?size=640,,
블로그,2023-01-02,2023년 계묘년 새해가 밝았습니다.,​,https://blog.naver.com/kitechblog/222972619644,222972619644,https://mblogthumb-phinf.pstatic.net/MjAyMzAxMDJfMjQ3/MDAxNjcyNjI3NTkyOTAz.TcCcAeVcbu0Stl4NtLgfMK0qFXflF6M_nCmpUEpUgVYg._lhcQSApnLdiWJEH0dyFrysOcAr7Kx4h5rUTC32aolYg.JPEG.kitechblog/1.jpg?type=w800,,cat=21/21
블로그,2022-12-19,자동차의 심장 &#39;피스톤&#39; 3D프린팅 기술로 더 빠르게! 더 힘차게!,​,https://blog.naver.com/kitechblog/222959932471,222959932471,https://mblogthumb-phinf.pstatic.net/MjAyMjEyMTlfMjEx/MDAxNjcxNDMxNjg3MzU4.kl5eyGq_T4wWhVNdEtZdZqFl89oe2_WkXGEKgY1Yf8Qg.W-2OtDWI26YijnQT3ol-3bPNXPzalOiDZlK_whUNO5Ag.JPEG.kitechblog/202211_%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%EC%84%B1%EA%B3%BC_01.jpg?type=w800,,cat=72/44
블로그,2022-12-19,버려지는 낮은 품질의 탄소섬유 친환경 에너지 발전의 구원투수가 되다,​,https://blog.naver.com/kitechblog/222959912587,222959912587,https://mblogthumb-phinf.pstatic.net/MjAyMjEyMTlfMjgx/MDAxNjcxNDA4NDk1ODY1.ixPDlA5S5K4UZDEeI622QNGSBQTvVv5eZ9y9E7jq-X8g.18XS_uu8zuN6haT8uPLyRTjNZD9zc0U8IM1ZeWTWnwEg.JPEG.kitechblog/2022-11_RD%EC%84%B1%EA%B3%BC2_01.jpg?type=w800,,cat=57/43
블로그,2022-12-19,"물속 미세플라스틱, 전기로 제거한다!",​ ​,https://blog.naver.com/kitechblog/222959603130,222959603130,https://mblogthumb-phinf.pstatic.net/MjAyMjEyMTlfNDcg/MDAxNjcxNDA2ODk5NDUw.ZIkxSOEN5ziTX4T57zzDAjp2-pjBzdMdREWUhBeiLMUg.ZIBkeNUl7wgHTRRM0uHlBFv98UfP9Zcl6OXVkwGJ_bYg.JPEG.kitechblog/2022-11+12_RD%EC%84%B1%EA%B3%BC_01.jpg?type=w800,,cat=57/43
포토뉴스,2022-12-16,[2022.12.16.] 파트너기업 융합네트워크 '2022 Pairing-day' 개최,"생기원은 협력 관계가 두터운 파트너기업과 함께 향후 생기원의 Anchor기업(주요기업)으로 육성하기 위한 파트너기업 융합네트워크 '2022 Pairing Day'를 12월 16일 코엑스에서 개최했다. 이번 행사에서는 10개 파트너기업에 감사패가 전달되었으며, 2022년 국가연구개발 우수성과 100선에 선정된 뿌리기술연구소 이민형 수석연구원, 강원본부 양승민",https://www.kitech.re.kr/pages/60?id=12894&menuMode=READ&q=,12894,https://www.kitech.re.kr/api/v1/attachment/185abae1-7d55-4bb3-afbf-04e45e6117c5?size=640,,
블로그,2022-12-15,[당첨자 발표] 2022년 생기원 연말 후기 이벤트!,2022년 생기원 연말 후기 이벤트 당첨자 발표! ​ 2022년 생기원과 함께해주셔서 감사드립니다! ​ 많은 분들이 한국생산기술연구원의 웹진 또는 유튜브 콘텐츠 에 대한 후기를 작성해주셨습니다! ​ 그럼 바로 당첨자를 발표하도록 하겠습니다! 당첨되신 분들 진심으로 축하드립니다! ​ 상품은 스타벅스 돌체 블랙 밀크 티(T)입니다! ​ 상품은 1~2주 내로 발,https://blog.naver.com/kitechblog/222956241721,222956241721,https://mblogthumb-phinf.pstatic.net/MjAyMjEyMTVfMjIg/MDAxNjcxMDY3NjgzODMz.d-E8FmdelER9WrTYwDbh-8zaSfL-pJW791ecVap8nzQg.bZa_zu_ZezXaL57Drty4osTT_lSLtNRv5K9Z4sHaMYwg.JPEG.kitechblog/11+12%EC%9B%94-%EB%8B%B9%EC%B2%A8%EC%9E%90-%EB%B0%9C%ED%91%9C.jpg?type=w800,,cat=21/21
보도자료,2022-12-13,"[2022.12.13.] 버려지는 탄소섬유, 태양광 설비로 재탄생한다.","버려지는 탄소섬유 , 태양광 설비로 재탄생한다 . - 생기원 , 저품질 탄소섬유 재활용해 해상태양광 부력체 제조기술 개발 - 가격 20% 낮추면서 내구성 확보 , 새만금 태양광 발전단지 적용 기대 □ 한국생산기술연구원 ( 원장 이낙규 , 이하 생기원 ) 이 한양대학교 연구팀과 함께 상품성이 떨어지거나 폐처리 예정인 저품질 탄소섬유를 재활용해 저렴하면 서도",https://www.kitech.re.kr/pages/61?id=14135&menuMode=READ&q=49,14135,,,
보도자료,2022-12-01,[2022.12.01.] 세계 최초 'AI 기반 물체 조립기술 개발',"세계 최초 'AI 기반 물체 조립기술' 개발 - 난이도 , 시간 , 안정성 고려해 스스로 최적의 작업계획 수립 · 실행 - 인간형 로봇 그리퍼에 적용 , 다양한 현장의 복잡한 작업 수행 □ 한국생산기술연구원 ( 원장 이낙규 , 이하 생기원 ) 이 작업자의 개입이 필요 없는 AI 기반 물체 조립기술 을 개발했다 . ㅇ 생기원 AI· 로봇연구부문 배지훈 박사",https://www.kitech.re.kr/pages/61?id=14134&menuMode=READ&q=49,14134,,,
블로그,2022-11-30,2022년 생기원 연말 후기 이벤트!,​ 2022년 생기원과 함께해줘서 고마워 ! ​ 한 해 동안 게재된 한국생산기술연구원의 웹진 또는 유튜브 콘텐츠에 대한 후기를 공유해주세요! 추첨을 통해 20분에게 스타벅스 돌체 블랙 밀크 티(T)를 드립니다. ​ 참여방법 ​ ✅Step.01 KITECH 후기 참여 폼으로 접속한다. ▶ https://naver.me/GCuUJPw2 ​ ✅Step.02 KI,https://blog.naver.com/kitechblog/222941628895,222941628895,https://mblogthumb-phinf.pstatic.net/MjAyMjExMjlfNzIg/MDAxNjY5NzIxNTc4MDk4.DBQVBzZuqZnjcP-HBqbX0mGmjtPt2DPnH55kv4avJYgg.mvKNnlTAQswSM048kLwSliEaMmA3m4oyk8m4GsERVeQg.JPEG.kitechblog/11+12%EC%9B%94-%EC%9D%B4%EB%B2%A4%ED%8A%B8.jpg?type=w800,,cat=21/21
포토뉴스,2022-11-29,"[2022.11.29.] 생기원-중진공, 기술 협력 플랫폼 구축을 위한 업무협약 체결",한국생산기술연구원(이하 생기원)이 11월29일 중소벤처기업진흥공단(이하 중진공)과 업무협약을 체결했다. 이번 업무협약은 생기원과 중진공이 기술협력 플랫폼 구축을 통한 중소벤처기업 지원을 위해 마련됐다. 향후 양 기관은 ▲ 청년창업사관학교 기술지원 ▲ 탄소중립 수준진단 지원 ▲탄수중립형 스마트공장 보급사업 연계 ▲구조혁신 지원사업 연계 ▲해외진출 지원 등을,https://www.kitech.re.kr/pages/60?id=12893&menuMode=READ&q=,12893,https://www.kitech.re.kr/api/v1/attachment/b93fa6e0-ef00-4b3e-82c8-9e4c20d9d5a9?size=640,,
블로그,2022-11-29,자랑스런 생기원 연구팀을 소개합니다! - 뿌리기술연구소 이민형 수석연구원 연구팀 -,​,https://blog.naver.com/kitechblog/222941620360,222941620360,https://mblogthumb-phinf.pstatic.net/MjAyMjExMjlfMjk0/MDAxNjY5NzAzNjk3MTM2.cRBAEWfuXhRyTWiBLK82w3_A5LPb-46Y_eeOdXXL7JEg.3Oq9Rm2qgjC_Prt8cSv8USmJ3f371U8GJ_vuH5agwlEg.JPEG.kitechblog/2022-11+12_%EC%9A%B0%EC%88%98%EC%84%B1%EA%B3%BC_%EC%9D%B4%EB%AF%BC%ED%98%95_01.jpg?type=w800,,cat=65/46
블로그,2022-11-29,자랑스런 생기원 연구팀을 소개합니다! - 강원본부 양승민 수석연구원 연구팀 -,​,https://blog.naver.com/kitechblog/222941357111,222941357111,https://mblogthumb-phinf.pstatic.net/MjAyMjExMjlfMTg4/MDAxNjY5NzAyOTg5MzI5.VbyBMjlH2A-1U498BcSCycltp6WtSrADrwStOVLapMMg.wx4MvsTaazns09xqeyurqy8fM5nMSZTRgmQAg0u3YaQg.JPEG.kitechblog/2022-11+12_%EC%9A%B0%EC%88%98%EC%84%B1%EA%B3%BC_%EC%96%91%EC%8A%B9%EB%AF%BC_01.jpg?type=w800,,cat=65/46
보도자료,2022-11-24,"[2022.11.24.] 접근 어려운 특수화재, '소화탄'으로 초기에 잡는다.","접근 어려운 특수화재, '소화탄'으로 초기에 잡는다. - 생기원, 가스하이드레이트 형성원리 이용해 '불끄는 얼음' 개발 - 투척 · 원격조종으로 접근 어려운 특수화재 현장 초기 진화 가능성 높여 □ 2021 년 3 월 발표된 산림청 ‘ 산불통계연보 ’ 에 따르면 , 국내에서는 해마다 550 건의 산불이 발생해 여의도 면적의 20 배 넘는 산림 (6,500h",https://www.kitech.re.kr/pages/61?id=14133&menuMode=READ&q=49,14133,,,
포토뉴스,2022-11-15,"[2022.11.15.] 생기원-KIST, 미세먼지 해결 공동대응 나선다.","한국생산기술연구원 ( 원장 이낙규 , 이하 생기원 ), 한국과학기술연구원 ( 원 장 윤석진 , 이하 KIST) 이 서울더케이호텔에서 ' 2022 년 국가 미세먼지 저감기술 개발 공동 성과발표회' 를 열었다 . 생기원 산업환경그린딜사업단 ( 단장 김홍대 ) 과 KIST 청정대기센터 ( 센터 장 김진영 ) 가 공동으로 주관한 이번 행사는 ‘ 미세먼지 해결 ,",https://www.kitech.re.kr/pages/60?id=12892&menuMode=READ&q=,12892,https://www.kitech.re.kr/api/v1/attachment/76ebe2b2-c033-4059-8a87-d1334c69b0cf?size=640,,
